aplomb,"Aplomb is the ultimate test for cool: grace under pressure. Use aplomb to show great restraint under even the most trying circumstances. In retail, it's always a good idea to handle the angry customers with aplomb.",
confluence,"Confluence means a flowing together. In a literal sense, it's about rivers. But it's more often used to talk about the coming together of factors or ideas, or of cultures in a diverse city.",
propriety,"Propriety is following what is socially acceptable in speech and behavior. If you are someone who cares about always doing the right and proper thing, your friends might accuse you of being obsessed with propriety and beg you to loosen up.",
compunction,"When you feel compunction you feel very, very sorry, usually for something you did to hurt someone or mess something up. When you feel no compunction, you're not at all sorry.",
nostalgia,"Think of the noun, nostalgia, when you long for the good old days of the past.",
allotment,"Say you’re stranded on an island with a group of people and you divide your limited food supply. The portion you each receive is your share, also called your allotment.  No fighting over the coconuts!",
dominion,"When you are in charge of something or rule it, you have dominion over it. The most famous use of the word occurs in the Christian Bible, when God grants people dominion over other animals.",
affectation,The guy at your local coffee shop who's never left the state but speaks as though he's lived in London all his life? His British accent is an affectation.,
calculation,"Calculation is the act of calculating, which is using math or logic to figure out a problem. If your calculation is correct, then you can wear you sister’s favorite dress and put it back before she gets home.",
mandate,"A mandate is an official command or a go-ahead. When a politician wins an election by a wide margin, that's a mandate to implement her ideas.",
sensational,Something sensational gets your attention. It's either amazing or a little trashy — like a sensational tabloid story.,
sentient,"Someone sentient is able to feel things, or sense them. Sentient usually occurs in phrases like ""sentient beings"" and ""sentient creatures,"" making it clear that things that don’t have life don’t have feelings. Explain that to a pet rock.",
sentimental,"Call a person sentimental if he or she is led more by emotions than by reason. If you have a sentimental attachment to a favorite stuffed animal, you'll probably even bring it to college with you.",
static,"Static means not moving or changing––it's often used to describe abstract ideas that can't be seen. ""The troops were moving all over the country, engaged in skirmishes, but the army's overall position remained static.""",
senile,"The word senile describes a person who is experiencing dementia brought about by old age — in other words, someone showing signs of senility.",
